epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
63,2.1288355875015257,0.35,3.5893294413884482,0.06944445,1.7747052
64,2.1291855907440187,0.33375,3.48667573928833,0.083333336,1.7804152
65,2.12902054309845,0.3325,3.502710633807712,0.055555556,1.784633
66,2.1404263544082642,0.32375,3.4149458408355713,0.09548611,1.803815
67,2.098652663230896,0.3475,3.5227698617511325,0.114583336,1.7655919
68,2.088528938293457,0.3625,3.5703558259540134,0.06423611,1.7564142
69,2.0786725902557373,0.35875,3.4530833032396107,0.140625,1.7482227
70,2.0845123720169068,0.36125,3.5716401868396335,0.10243055,1.759134
71,2.064198727607727,0.36875,3.6323295169406467,0.112847224,1.7409068
72,2.0794231700897217,0.34625,3.5296036269929676,0.08680555,1.7597629
73,2.0175447130203246,0.36875,3.6074123515023127,0.112847224,1.7031995
74,1.9712109375,0.3925,3.765620125664605,0.078125,1.6565385
75,2.0366876983642577,0.37125,3.5718234380086265,0.098958336,1.7254364
76,2.0087476444244383,0.38125,3.6346348789003162,0.10763889,1.7015349
77,2.001184763908386,0.3625,3.613105164633857,0.09375,1.6977321
78,1.9837392520904542,0.39125,3.638995157347785,0.10243055,1.680902
79,2.024619493484497,0.36375,3.5604134533140392,0.078125,1.7262695
80,1.99525390625,0.36625,3.589938931994968,0.109375,1.7008743
81,2.020345311164856,0.3675,3.6406466828452215,0.105902776,1.7269177
82,1.9911590576171876,0.38,3.53129604127672,0.10069445,1.7017987
83,1.9384187459945679,0.39875,3.4757816394170127,0.11631945,1.6520584
84,2.035215826034546,0.3525,3.5039145284228854,0.081597224,1.7523172
85,1.9929825019836427,0.36125,3.396474997202555,0.112847224,1.7119194
86,1.9659256792068482,0.38,3.5969601604673596,0.109375,1.683735
87,2.0117020273208617,0.36125,3.525106906890869,0.11111111,1.7319299
88,1.942111201286316,0.3525,3.6209283537334866,0.121527776,1.6633334
89,1.94129487991333,0.38125,3.6039469374550714,0.09375,1.6612756
90,1.936281032562256,0.39625,3.677979032198588,0.104166664,1.6589057
91,1.9313994359970093,0.395,3.526802897453308,0.083333336,1.659312
92,1.9494642114639282,0.395,3.5758449766370983,0.078125,1.6786189
93,1.9608317089080811,0.38,3.6100991566975913,0.090277776,1.6927835
94,1.9876837873458861,0.365,3.4437979327307806,0.114583336,1.7224394
95,1.8944472217559813,0.4,3.732849372757806,0.08506945,1.6292632
96,1.9549387836456298,0.38625,3.558352894253201,0.097222224,1.68915
97,1.9250175046920777,0.38375,3.6559768385357327,0.112847224,1.6612734
98,1.8806993770599365,0.4,3.701339761416117,0.09375,1.6178552
99,1.9104826688766479,0.37875,3.5899543364842734,0.10069445,1.6490495
100,1.949723515510559,0.39875,3.5800427198410034,0.07986111,1.6903634
