epoch,loss,accuracy,val_loss,val_accuracy
0,1.9152234601974487,0.41875,12.125334845648872,0.10243055
1,1.6071260404586791,0.5025,6.64292393790351,0.1267361
2,1.3234034752845765,0.58375,10.264437940385607,0.10243055
3,1.2633062481880188,0.58625,4.774264189932081,0.2361111
4,1.1641080951690674,0.65,3.867001838154263,0.19618055
5,1.018725459575653,0.69875,4.564357492658827,0.15277778
6,1.0738560366630554,0.66875,5.573164860407512,0.1857639
7,0.8882409811019898,0.7325,5.3122433291541205,0.14583333
8,0.8757533264160157,0.75125,3.699817180633545,0.38541666
9,0.8372436118125915,0.75375,6.203834904564752,0.22916667
10,0.9098896789550781,0.73125,5.060547590255737,0.2170139
11,0.8418456828594207,0.76,4.814099457528856,0.2482639
12,0.7396092092990876,0.78625,4.6316154268052845,0.25694445
13,0.7013772392272949,0.79375,5.831589221954346,0.24131945
14,0.7616616117954255,0.78125,2.4599857992596097,0.46354166
15,0.735642077922821,0.78375,5.074781126446194,0.23090278
16,0.7938028991222381,0.77,4.1152951452467175,0.33333334
17,0.7160791897773743,0.7925,2.671927750110626,0.47569445
18,0.6352803701162338,0.8125,2.5192783806059094,0.4184028
19,0.5707033884525299,0.83875,4.291064845191108,0.36458334
20,0.5312519347667695,0.87375,2.353057603041331,0.5486111
21,0.6228815710544586,0.83,2.91304220755895,0.41145834
22,0.48413707852363586,0.885,4.0354305903116865,0.36805555
23,0.5672003173828125,0.83625,2.4560817215177746,0.5138889
24,0.4717986309528351,0.88,3.3475780487060547,0.46354166
25,0.455015949010849,0.89125,3.131294204129113,0.46006945
26,0.4736328828334808,0.86875,2.5643901030222573,0.5260417
27,0.4839737474918365,0.87875,3.724149306615194,0.3767361
28,0.4009924131631851,0.90625,4.035551773177253,0.390625
29,0.5513160073757172,0.86625,2.363153795401255,0.5625
30,0.41748629093170164,0.90375,2.5468278063668146,0.5121528
31,0.4070300477743149,0.89625,1.8457817037900288,0.5868056
32,0.4305034196376801,0.9,2.381019777721829,0.5399306
33,0.46615272283554077,0.885,1.6655588116910722,0.6302083
34,0.44236749291419986,0.8925,2.1230927175945706,0.5260417
35,0.37725011467933656,0.91125,2.034305771191915,0.5954861
