epoch,loss,accuracy,val_loss,val_accuracy
0,3.146025276184082,0.15125,14.500941753387451,0.09548611
1,2.5113946914672853,0.16,10.011577076382107,0.10763889
2,2.4349656867980958,0.23375,4.092916912502712,0.17881945
3,2.163945960998535,0.31,5.738700032234192,0.1579861
4,1.967669539451599,0.3925,3.0428074863221912,0.17881945
5,1.8514908456802368,0.4725,11.381401432885063,0.20833333
6,1.5984465503692626,0.54375,4.170979208416409,0.43229166
7,1.4897996044158937,0.60375,2.8629491726557412,0.43055555
8,1.316102023124695,0.6525,4.6229029761420355,0.390625
9,1.2412596893310548,0.67,4.772569272253248,0.36458334
10,1.2175532913208007,0.705,3.543493734465705,0.44618055
11,1.1164734959602356,0.73625,4.980817675590515,0.34895834
12,1.0801828217506408,0.73625,3.7581069336997137,0.41145834
13,1.0082064533233643,0.7475,4.4507842726177635,0.42708334
14,1.0219026327133178,0.74625,3.1374402576022677,0.5972222
15,0.8876158523559571,0.79375,7.786126269234551,0.27604166
16,1.0197050666809082,0.77,2.984974318080478,0.40625
17,0.8215587198734283,0.81,2.666247155931261,0.5625
18,0.9111976480484009,0.7925,4.477442701657613,0.40104166
19,0.9073980617523193,0.81875,5.670223103629218,0.36805555
20,0.774257709980011,0.83375,1.8222693800926208,0.6649306
21,0.7342934226989746,0.8425,2.9775943557421365,0.5416667
22,0.7391401135921478,0.8625,2.6416354378064475,0.5972222
23,0.6863064849376679,0.88,2.2955196367369757,0.5815972
24,0.6304710745811463,0.8925,2.185877521832784,0.5659722
25,0.5515490794181823,0.9075,1.8205540312661066,0.6961806
26,0.5674176347255707,0.90625,2.7048059701919556,0.5850694
27,0.7113502490520477,0.8625,2.7083577050103083,0.53125
28,0.5932226836681366,0.90875,1.8019893732335832,0.6701389
29,0.5192520380020141,0.91375,1.9452536503473918,0.6059028
30,0.5556170439720154,0.91,2.7636931935946145,0.5520833
31,0.6011079180240632,0.905,1.821482002735138,0.6684028
32,0.5177358424663544,0.92375,4.243329644203186,0.49305555
33,0.5106997907161712,0.93,1.8196343779563904,0.6649306
34,0.5868110370635986,0.89375,1.906497299671173,0.5920139
35,0.5051951158046722,0.9325,2.2008788651890225,0.6059028
36,0.43278414249420166,0.94625,2.757225447230869,0.5486111
37,0.5423712420463562,0.90875,2.8302385873264737,0.5815972
38,0.4208319854736328,0.9525,1.5261055760913425,0.7152778
39,0.4639114236831665,0.9425,1.6329072382715013,0.7100694
40,0.505429447889328,0.9275,2.5947528349028692,0.5399306
41,0.40812422275543214,0.95375,3.201053453816308,0.5503472
42,0.3995367121696472,0.9625,1.601524657673306,0.6892361
43,0.4643757951259613,0.95125,2.23534005218082,0.6128472
44,0.4459495806694031,0.94875,4.42841104666392,0.45833334
45,0.4113028395175934,0.95625,2.4652962154812283,0.5763889
46,0.41598421812057496,0.9675,1.7459830906656053,0.6684028
47,0.47380699157714845,0.9475,1.7738701535595789,0.6371528
48,0.4164150404930115,0.96,3.206089629067315,0.4861111
49,0.4102173852920532,0.95375,2.0724861092037625,0.6180556
50,0.5945712149143219,0.9125,9.701717747582329,0.25520834
51,0.48066835045814515,0.94375,8.400508721669516,0.30729166
52,0.4383551895618439,0.9575,4.487006902694702,0.41666666
53,0.4110477876663208,0.95875,1.4300294518470764,0.7899306
54,0.3892554473876953,0.9625,2.81715417570538,0.5208333
55,0.40583786129951477,0.97,1.6496310830116272,0.703125
56,0.36231028199195864,0.97875,2.9467809332741632,0.59375
57,0.4547957360744476,0.94875,2.6034423841370478,0.5833333
58,0.43148804783821104,0.9475,2.628030472331577,0.6649306
59,0.35923561215400696,0.96625,2.4977049628893533,0.6927083
60,0.3938351547718048,0.9625,2.0363383094469705,0.6666667
61,0.41207440733909606,0.95625,2.2915711800257363,0.6631944
62,0.4056275033950806,0.9625,1.7870909538533952,0.6996528
63,0.4569621002674103,0.94625,3.3277687231699624,0.5746528
64,0.4024426472187042,0.965,2.75191906425688,0.6458333
65,0.42678179144859313,0.955,2.058441936969757,0.7135417
66,0.3892910313606262,0.97,1.6139529165294435,0.7708333
67,0.3995076727867126,0.965,2.1451740298006268,0.7048611
68,0.402086843252182,0.965,1.9863850010765924,0.7274306
69,0.3376691496372223,0.98,2.688367267449697,0.6006944
70,0.39754729986190795,0.96875,2.5194081399175854,0.6822917
71,0.46900399327278136,0.95375,1.8664772874779172,0.6857639
72,0.44298606872558594,0.965,1.5264596972200606,0.7552083
73,0.3558983063697815,0.97125,1.7549842794736226,0.7326389
74,0.3431568944454193,0.9875,1.4816835092173681,0.75
75,0.3510948896408081,0.975,2.144174132082197,0.6423611
76,0.3346701192855835,0.98125,1.9618499212794833,0.7013889
77,0.34835358142852785,0.98,2.68227481842041,0.6354167
78,0.3490228760242462,0.98375,2.9882097641626992,0.6267361
79,0.3538225042819977,0.98125,1.6461114949650235,0.7482639
80,0.32727466940879824,0.9875,1.7357733183436923,0.7118056
81,0.30978999614715574,0.99125,1.7460091676976945,0.7569444
82,0.36263359427452085,0.98,2.6749829981062145,0.6076389
83,0.4287435603141785,0.955,2.7569885982407465,0.59375
84,0.3969231879711151,0.97125,2.7953986326853433,0.6458333
85,0.34349835753440855,0.97625,2.351406474908193,0.6822917
86,0.326223121881485,0.9875,1.5475475390752156,0.7552083
87,0.35325395941734317,0.98375,2.507216989994049,0.6579861
88,0.35164076209068296,0.98125,2.662603861755795,0.6423611
89,0.36023172855377195,0.975,2.0089499155680337,0.7170139
90,0.3464882338047028,0.97625,3.7555659082200794,0.578125
91,0.43109894514083863,0.95875,2.3651430077022977,0.6840278
92,0.32691816210746766,0.985,1.8265781733724806,0.7222222
93,0.36920352816581725,0.97,2.125724653402964,0.7083333
94,0.37971044301986695,0.97625,2.629631068971422,0.5902778
95,0.33495490670204164,0.985,1.8397242327531178,0.7204861
96,0.32525667667388913,0.98375,1.639012164539761,0.7239583
97,0.30802544832229617,0.99125,1.689094344774882,0.7604167
98,0.2931177091598511,0.995,2.133994698524475,0.7222222
99,0.29985230445861816,0.99375,2.6492060820261636,0.59375
