epoch,loss,accuracy,val_loss,val_accuracy
0,3.666739330291748,0.1075,14.896487712860107,0.09375
1,2.98772931098938,0.12125,14.898387432098389,0.09375
2,2.9138057327270506,0.1475,14.896741390228271,0.09375
3,2.902506332397461,0.155,12.604226006401909,0.10243055
4,2.979278860092163,0.13625,14.768869558970133,0.10243055
5,3.0848095989227295,0.1025,14.911304950714111,0.09375
6,3.049728536605835,0.1425,14.802714665730795,0.10069445
7,2.992276906967163,0.15625,14.80345090230306,0.10069445
8,2.8001496028900146,0.21125,14.834389898512098,0.098958336
9,2.7126686573028564,0.19625,14.833452489640978,0.098958336
10,3.0173274421691896,0.18,14.9189772605896,0.09375
11,2.9484048461914063,0.16375,14.818688551584879,0.10069445
12,3.058390426635742,0.135,14.82378790113661,0.10069445
13,2.913910779953003,0.17,14.823017332288954,0.10069445
14,2.878960857391357,0.21375,9.39195892545912,0.036458332
15,2.712643947601318,0.2475,9.052251550886366,0.022569444
16,2.7645575904846194,0.21125,13.492698351542154,0.088541664
17,2.819407548904419,0.21,14.818747679392496,0.10069445
18,2.438735456466675,0.2625,14.818332778082954,0.10069445
19,2.6437810897827148,0.2475,14.762965149349636,0.104166664
20,2.7448084926605225,0.23875,7.749928792317708,0.09548611
21,2.8208249473571776,0.21375,3.8144631385803223,0.10069445
22,2.7429308986663816,0.225,3.6985875765482583,0.10069445
23,2.630755777359009,0.2975,2.669950485229492,0.15972222
24,2.5946106719970703,0.285,2.2344611750708685,0.2204861
25,2.609695634841919,0.28125,2.7218927145004272,0.20833333
26,2.546472511291504,0.27875,2.7029328611161976,0.2204861
27,2.5622459983825685,0.3075,2.375104010105133,0.2951389
28,2.6831979846954344,0.265,4.778671344121297,0.13368055
29,2.740838041305542,0.23875,14.351956367492676,0.105902776
30,2.7659651184082032,0.23,13.562224335140652,0.109375
31,2.812047061920166,0.26375,10.255519443088108,0.112847224
32,2.856485376358032,0.2625,2.4850026898913913,0.1875
33,2.6093216276168825,0.325,2.483445816569858,0.17534722
34,2.496721420288086,0.3225,2.4543918238745794,0.1701389
35,2.5487461280822754,0.32625,2.137900365723504,0.27604166
36,2.51704647064209,0.3225,2.6716863579220242,0.203125
37,2.3694649839401247,0.35,2.554758071899414,0.13020833
38,2.4186294317245483,0.3375,2.258835554122925,0.21354167
39,2.2567514514923097,0.37,2.184236036406623,0.3263889
40,2.3840892267227174,0.3675,2.461633072959052,0.20659722
41,2.3838760089874267,0.3575,2.229380706946055,0.24652778
42,2.629299726486206,0.32375,2.673083040449354,0.17534722
43,2.39772536277771,0.37,2.0677438179651895,0.36979166
44,2.2585765314102173,0.3575,1.98771157529619,0.31770834
45,2.4232538509368897,0.3925,2.2809746397866144,0.328125
46,2.25797550201416,0.39125,2.866414202584161,0.30381945
47,2.3239973640441893,0.38125,2.0595439871152244,0.33680555
48,2.3272188663482667,0.37875,1.965966112083859,0.33854166
49,2.3519795036315916,0.37375,2.498847656779819,0.21527778
50,2.3342741203308104,0.40875,1.8829675515492756,0.4565972
51,2.222845096588135,0.4,1.9184321959813435,0.4079861
52,2.4267924642562866,0.385,1.8501480023066204,0.45833334
53,2.369671130180359,0.4075,2.156695008277893,0.36631945
54,2.643777027130127,0.375,3.103796190685696,0.2204861
55,2.6333871364593504,0.32875,10.80553060107761,0.22395833
56,2.5646979331970217,0.33125,5.508694542778863,0.09375
57,2.5907276916503905,0.33,3.6586734321382313,0.097222224
58,2.489045467376709,0.3575,3.7061088482538858,0.13368055
59,2.456572246551514,0.385,2.9793759319517346,0.16666667
60,2.4275905418395998,0.39125,2.3622223801083035,0.27430555
61,2.43671480178833,0.38,2.4196713633007474,0.2482639
62,2.4234523582458496,0.40375,3.49723137749566,0.15104167
63,2.3906710815429686,0.3875,3.3283532195621066,0.22395833
64,2.5221004581451414,0.36125,10.03524504767524,0.07986111
65,2.602501087188721,0.34375,3.495649642414517,0.23958333
66,2.624906578063965,0.34875,2.2265731361177235,0.3159722
67,2.3856873893737793,0.435,2.9544016652637057,0.23958333
68,2.386832594871521,0.41625,2.1607462962468467,0.3559028
69,2.3793746757507326,0.39625,2.918103920088874,0.2013889
70,2.3739948320388793,0.4075,2.3837127884229026,0.2795139
71,2.317780923843384,0.44125,3.296551505724589,0.19965278
72,2.3917344760894776,0.43125,3.4756112231148615,0.17534722
73,2.443267278671265,0.385,2.9584569136301675,0.234375
74,2.312635040283203,0.42625,3.2346025307973227,0.18402778
75,2.244569492340088,0.43125,2.826588816112942,0.24305555
76,2.3766819524765013,0.41,9.829655965169271,0.16145833
77,2.304540123939514,0.42375,10.86460722817315,0.06423611
78,2.327628297805786,0.37875,6.741688834296332,0.105902776
79,2.265292720794678,0.42875,5.134660429424709,0.121527776
80,2.185496573448181,0.4375,4.094529893663195,0.16493055
81,2.1819700622558593,0.455,3.4060786035325794,0.22395833
82,2.267219638824463,0.4275,2.2350510954856873,0.3125
83,2.108522334098816,0.43875,5.348050091001722,0.3003472
84,2.129721751213074,0.45875,5.071446696917216,0.2690972
85,2.094584574699402,0.44875,8.618693908055624,0.2795139
86,2.142928614616394,0.42875,6.852001243167454,0.22222222
87,2.1130966567993164,0.4575,4.5333356857299805,0.3715278
88,2.0991483449935915,0.455,3.77265375190311,0.3611111
89,1.976566905975342,0.48625,3.5072623358832464,0.2534722
90,2.0572763442993165,0.4675,2.316372368070814,0.5381944
91,2.0913271474838258,0.4725,4.899244931009081,0.2621528
92,2.663041181564331,0.30875,14.779913955264622,0.104166664
93,2.4616761016845703,0.365,14.902767658233643,0.097222224
94,2.82461763381958,0.31875,14.929229153527153,0.097222224
95,2.714349460601807,0.33375,14.791386922200521,0.09375
96,2.5241813039779664,0.355,10.64330964618259,0.104166664
97,2.364575481414795,0.41125,2.373043073548211,0.25520834
98,2.4402027320861817,0.385,2.3097655375798545,0.3125
99,2.3854382133483885,0.37875,2.422278735372755,0.3090278
